statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q89;Other congenital malformations, n.e.c.;239;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E22;Hyperfunction of pituitary gland;1969;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B94;Sequelae of other,unspec.infectious,parasitic dis.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T17;Foreign body in respiratory tract;5279;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M15;Polyarthrosis;3579;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P53;Haemorrhagic disease of newborn;9;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S29;Other and unspecified injuries of thorax;699;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F74;Dissociated Intelligence;24;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I34;Nonrheumatic mitral valve disorders;22368;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J17;Pneumonia in diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q67;Congen.musculoskel.deform.of head,face,spine,chest;2083;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S13;Disloc.,sprain,strain of joints,ligam.at neck lev.;16107;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A80;Acute poliomyelitis;1;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A52;Late syphilis;351;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N91;Absent, scanty, and rare menstruation;75;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D34;Benign neoplasm of thyroid gland;2386;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N19;Unspecified renal failure;929;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N03;Chronic nephritic syndrome;693;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K37;Unspecified appendicitis;840;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S03;Dislocation,sprain,strain of joints,ligam. of head;752;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z39;Postpartum care and examination;3789;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z23;Need for immun. against single bacterial diseases;377;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E86;Volume depletion;134774;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P75;Meconium ileus in cystic fibrosis;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F68;Other disorders of adult personality and behaviour;197;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q41;Congenital absence,atresia,stenosis of small int.;248;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B72;Dracunculiasis;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A90;Dengue fever (classical dengue);-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T52;Toxic effect of organic solvents;321;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R93;Abn. find. on diagn. imaging of other body struct.;3532;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K43;Ventral hernia;43314;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H33;Retinal detachments and breaks;34954;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L57;Skin changes due to chr. exp. to nonionizing rad.;2319;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H61;Other disorders of external ear;3556;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E54;Ascorbic acid deficiency;4;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D66;Hereditary factor VIII deficiency;141;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T33;Superficial frostbite;56;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T49;Pois. by topical agents affect. skin,mucous membr.;50;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C92;Myeloid leukemia;17301;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R15;Fecal incontinence;2154;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B00;Herpes-viral (herpes simplex) infections;5653;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z98;Other postsurgical states;20;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P21;Birth asphyxia;5236;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M93;Other osteochondropathies;5496;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B16;Acute hepatitis B;300;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J66;Airway disease due to specific organic dust;11;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N46;Male infertility;161;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q84;Other congenital malformations of integument;70;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L84;Corns and callousities;189;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N08;Glomerular disorders in diseases classified elsew.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E50;Vitamin A deficiency;5;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R13;Dysphagia;12023;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F64;Gender identity disorders;4850;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z99;Dependence on enabling machines and devices, n.e.c;3;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T81;Complications of procedures, n.e.c.;57562;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N14;Drug-, heavy-metal-ind. tubulo-interst.,tub.cond.;76;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O28;Abnormal findings on antenatal screening of mother;4347;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A32;Listeriosis;338;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B34;Viral infection of unspecified site;13510;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E44;Protein-energy malnutrition of moderate degree;208;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D30;Benign neoplasm of urinary organs;6708;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P83;Other conditions of integument specific to newborn;916;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K86;Other diseases of pancreas;18594;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K70;Alcoholic liver disease;36930;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H00;Hordeolum and chalazion;2622;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J44;Other chronic obstructive pulmonary disease;238552;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H82;Vertiginous syndromes in diseases class. elsew.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T53;Toxic eff. of halogen deriv.of aliphatic,aro.hydr.;29;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U23;Unoccupied key number;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D24;Benign neoplasm of breast;7584;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R41;Other symptoms,signs inv. cognitive funct.,awaren.;5999;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C10;Malignant neoplasm of oropharynx;9401;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G06;Intracranial and intraspinal abscess and granuloma;3958;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A58;Granuloma inguinale;7;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J34;Other disorders of nose and nasal sinuses;55202;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M16;Coxarthrosis (arthrosis of hip);201112;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L52;Erythema nodosum;1104;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M00;Pyogenic arthritis;22618;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z12;Special screening examination for neoplasms;316;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T63;Toxic effect of contact with venomous animals;4831;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I24;Other acute ischaemic heart diseases;1526;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J38;Diseases of vocal cords and larynx, n.e.c.;23410;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q68;Other congenital musculoskeletal deformities;601;number;GES025;Patients discharged from hospital;e
